customer_ID,gender,senior_citizen,partner,dependents,tenure,tenure_group,churn
9436-ZBZCT,Male,NO,No,No,14,1-2 Years,Yes
7801-CEDNV,Male,NO,Yes,No,27,2-4 Years,No
2057-BOYKM,Female,YES,Yes,No,72,5+ Years,No
3658-QQJYD,Male,NO,No,No,62,5+ Years,No
1803-BGNBD,Female,NO,No,No,12,1-2 Years,No
0134-XWXCE,Female,YES,No,No,44,2-4 Years,No
6950-TWMYB,Male,NO,Yes,Yes,54,4-5 Years,No
5848-FHRFC,Female,NO,No,No,68,5+ Years,No
2243-FNMMI,Male,NO,No,No,20,1-2 Years,No
2511-MORQY,Male,NO,Yes,Yes,50,4-5 Years,No
5356-KZCKT,Male,NO,No,No,58,4-5 Years,No
9470-XCCEM,Male,NO,Yes,Yes,35,2-4 Years,No
6519-CFDBX,Female,NO,No,No,2,0-1 Year,No
3902-MIVLE,Male,NO,Yes,Yes,63,5+ Years,No
0409-WTMPL,Female,NO,Yes,No,58,4-5 Years,No
8763-KIAFH,Female,NO,Yes,Yes,27,2-4 Years,No
3669-WHAFY,Female,NO,Yes,No,71,5+ Years,No
3055-VTCGS,Female,NO,No,No,63,5+ Years,No
3144-KMTWZ,Male,NO,Yes,No,71,5+ Years,No
7279-BUYWN,Female,YES,No,No,41,2-4 Years,Yes
7156-MHUGY,Male,YES,No,No,13,1-2 Years,Yes
7198-GLXTC,Male,NO,No,No,2,0-1 Year,Yes
2007-QVGAW,Female,NO,Yes,Yes,68,5+ Years,No
5207-PLSTK,Male,NO,Yes,Yes,1,0-1 Year,No
2307-FYNNL,Male,YES,No,No,65,5+ Years,No
5605-XNWEN,Male,YES,Yes,No,72,5+ Years,No
2155-AMQRX,Female,NO,No,No,28,2-4 Years,No
6181-AXXYF,Male,NO,Yes,Yes,72,5+ Years,No
5091-HFAZW,Female,NO,No,No,2,0-1 Year,No
0516-VRYBW,Female,NO,No,Yes,18,1-2 Years,Yes
2519-LBNQL,Male,YES,Yes,No,60,5+ Years,No
8623-ULFNQ,Female,YES,No,No,26,2-4 Years,No
8380-PEFPE,Male,NO,No,Yes,1,0-1 Year,Yes
5687-DKDTV,Female,NO,No,No,4,0-1 Year,Yes
1568-LJSZU,Male,NO,Yes,Yes,68,5+ Years,No
7530-HDYDS,Female,NO,No,No,38,2-4 Years,Yes
7789-HKSBS,Female,YES,Yes,No,42,2-4 Years,No
7416-CKTEP,Female,NO,Yes,No,57,4-5 Years,No
2586-CWXVV,Male,NO,Yes,No,54,4-5 Years,No
3096-IZETN,Female,NO,No,No,12,1-2 Years,Yes
2348-KCJLT,Female,NO,Yes,No,44,2-4 Years,No
8401-EMUWF,Male,NO,Yes,Yes,42,2-4 Years,No
4193-IBKSW,Male,NO,Yes,Yes,72,5+ Years,No
5377-NDTOU,Female,NO,Yes,Yes,71,5+ Years,No
5922-ABDVO,Female,NO,Yes,No,19,1-2 Years,Yes
2474-LCNUE,Female,NO,Yes,No,23,1-2 Years,No
0839-QNXME,Female,NO,No,No,30,2-4 Years,No
3506-OVLKD,Male,NO,No,No,35,2-4 Years,No
9172-ANCRX,Female,NO,No,No,10,0-1 Year,Yes
6650-VJONK,Male,NO,No,No,1,0-1 Year,No
2178-PMGCJ,Male,NO,No,No,22,1-2 Years,No
7492-TAFJD,Male,NO,Yes,Yes,7,0-1 Year,No
2773-MADBQ,Female,NO,No,No,36,2-4 Years,No
6016-LVTJQ,Female,NO,Yes,Yes,34,2-4 Years,No
7860-KSUGX,Male,NO,Yes,Yes,72,5+ Years,No
8966-KZXXA,Male,NO,Yes,Yes,36,2-4 Years,No
6910-HADCM,Female,NO,No,No,1,0-1 Year,Yes
4816-LXZYW,Female,NO,No,No,23,1-2 Years,Yes
9606-PBKBQ,Male,YES,Yes,No,32,2-4 Years,Yes
5149-QYTTU,Female,NO,Yes,Yes,71,5+ Years,No
2070-XYMFH,Female,YES,No,No,23,1-2 Years,No
2085-BOJKI,Male,NO,Yes,No,17,1-2 Years,No
0817-HSUSE,Male,NO,No,No,1,0-1 Year,No
5442-PPTJY,Male,NO,Yes,Yes,12,1-2 Years,No
1927-QEWMY,Female,NO,Yes,No,72,5+ Years,No
1663-MHLHE,Male,NO,No,No,1,0-1 Year,No
5663-QBGIS,Male,YES,Yes,No,72,5+ Years,No
4450-MDZFX,Male,NO,Yes,Yes,60,5+ Years,No
6701-DHKWQ,Female,NO,Yes,Yes,61,5+ Years,No
7554-AKDQF,Female,NO,Yes,No,6,0-1 Year,No
3536-IQCTX,Male,YES,Yes,No,32,2-4 Years,Yes
4911-BANWH,Female,NO,No,Yes,31,2-4 Years,Yes
8496-EJAUI,Male,NO,No,No,19,1-2 Years,Yes
0794-YVSGE,Male,NO,Yes,Yes,72,5+ Years,No
5423-BHIXO,Female,NO,No,No,32,2-4 Years,No
6908-VVYHM,Male,NO,Yes,No,65,5+ Years,No
2959-EEXWB,Female,NO,Yes,Yes,45,2-4 Years,No
1839-UMACK,Male,NO,No,No,42,2-4 Years,No
3030-YDNRM,Male,NO,No,No,8,0-1 Year,No
7321-KKSDU,Male,NO,No,Yes,32,2-4 Years,No
3402-XRIUO,Female,YES,Yes,No,22,1-2 Years,No
3132-TVFDZ,Male,YES,Yes,No,57,4-5 Years,Yes
8286-AFUYI,Male,NO,No,No,1,0-1 Year,No
8080-DDEMJ,Male,YES,No,No,1,0-1 Year,Yes
8356-WUAOJ,Female,NO,Yes,No,1,0-1 Year,No
6365-MTGZX,Male,NO,No,No,24,2-4 Years,Yes
1349-WXNGG,Male,NO,No,No,1,0-1 Year,Yes
8058-DMYRU,Male,YES,No,No,54,4-5 Years,No
9350-ZXYJC,Female,NO,No,No,4,0-1 Year,No
6990-YNRIO,Male,NO,Yes,Yes,65,5+ Years,Yes
8958-JPTRR,Female,NO,Yes,No,56,4-5 Years,No
6959-GQEGV,Male,NO,No,No,45,2-4 Years,No
3173-WSSUE,Female,NO,Yes,Yes,71,5+ Years,No
1265-HVPZB,Male,NO,Yes,No,59,4-5 Years,No
4115-UMJFQ,Male,NO,No,No,69,5+ Years,No
7369-TRPFD,Male,NO,No,No,19,1-2 Years,No
1098-KFQEC,Female,NO,Yes,Yes,55,4-5 Years,No
7190-XHTWJ,Female,NO,No,No,38,2-4 Years,No
0621-TWIEM,Male,NO,No,No,10,0-1 Year,Yes
3537-RYBHH,Female,YES,Yes,No,47,2-4 Years,No
2485-ITVKB,Female,NO,Yes,No,2,0-1 Year,Yes
3669-OYSJI,Male,NO,No,No,1,0-1 Year,Yes
1612-EOHDH,Female,NO,No,No,1,0-1 Year,Yes
6702-OHFWR,Male,YES,No,No,1,0-1 Year,Yes
5296-BFCYD,Male,NO,Yes,Yes,46,2-4 Years,No
4510-PYUSH,Female,YES,No,No,38,2-4 Years,Yes
9359-JANWS,Female,NO,Yes,No,65,5+ Years,No
7517-SAWMO,Female,NO,Yes,No,19,1-2 Years,Yes
4143-HHPMK,Male,NO,No,No,52,4-5 Years,Yes
3279-DYZQM,Male,NO,Yes,Yes,71,5+ Years,No
7054-LGEQW,Female,NO,No,No,1,0-1 Year,Yes
0523-VNGTF,Female,YES,No,No,52,4-5 Years,No
9575-IWCAZ,Male,NO,Yes,No,6,0-1 Year,No
7105-MXJLL,Female,YES,Yes,No,26,2-4 Years,No
7064-FRRSW,Male,YES,No,No,48,4-5 Years,No
7940-UQQUG,Female,NO,Yes,Yes,64,5+ Years,No
0923-PNFUB,Female,NO,No,No,3,0-1 Year,Yes
3961-SXAXY,Male,NO,No,No,1,0-1 Year,No
7010-BRBUU,Male,NO,Yes,Yes,72,5+ Years,No
3566-HJGPK,Male,NO,No,No,1,0-1 Year,No
3062-ICYZQ,Female,NO,Yes,Yes,51,4-5 Years,No
9938-PRCVK,Female,NO,Yes,Yes,41,2-4 Years,No
0973-KYVNF,Female,NO,Yes,Yes,72,5+ Years,No
5129-HHMZC,Female,NO,Yes,No,43,2-4 Years,No
9637-CDTKZ,Male,NO,Yes,No,72,5+ Years,No
3946-JEWRQ,Male,NO,Yes,No,47,2-4 Years,No
7873-CVMAW,Male,NO,No,No,72,5+ Years,No
0463-WZZKO,Male,NO,No,No,3,0-1 Year,No
3494-JCHRQ,Male,NO,No,No,1,0-1 Year,Yes
6474-FVJLC,Male,NO,No,No,2,0-1 Year,Yes
4524-QCSSM,Male,NO,No,No,26,2-4 Years,No
5832-EXGTT,Male,NO,Yes,Yes,29,2-4 Years,No
8840-DQLGN,Female,YES,Yes,No,35,2-4 Years,Yes
2039-JONDJ,Male,NO,No,No,27,2-4 Years,No
7217-JYHOQ,Male,NO,Yes,Yes,24,2-4 Years,No
6695-FRVEC,Male,NO,Yes,Yes,67,5+ Years,No
4547-LYTDD,Female,NO,No,No,16,1-2 Years,Yes
9894-QMIMJ,Female,NO,No,No,23,1-2 Years,No
8069-YQQAJ,Male,NO,No,No,14,1-2 Years,No
6770-XUAGN,Female,NO,Yes,Yes,1,0-1 Year,Yes
4193-ORFCL,Female,YES,No,No,1,0-1 Year,Yes
1636-NTNCO,Male,YES,No,No,4,0-1 Year,No
3466-WAESX,Male,NO,No,Yes,16,1-2 Years,No
9281-PKKZE,Female,NO,Yes,No,46,2-4 Years,No
3638-VBZTA,Male,NO,No,Yes,68,5+ Years,No
7459-IMVYU,Male,NO,No,No,38,2-4 Years,No
7776-QWNFX,Male,YES,Yes,No,30,2-4 Years,Yes
6689-TCZHQ,Female,YES,No,No,5,0-1 Year,Yes
8563-OYMQY,Male,NO,No,No,17,1-2 Years,No
0754-EEBDC,Male,NO,Yes,Yes,4,0-1 Year,No
5777-ZPQNC,Female,NO,No,No,12,1-2 Years,No
1951-IEYXM,Male,NO,Yes,Yes,72,5+ Years,No
3318-NMQXL,Male,NO,No,No,3,0-1 Year,No
3143-ILDAL,Male,NO,No,No,56,4-5 Years,Yes
1022-RKXDR,Female,NO,No,No,41,2-4 Years,No
2361-FJWNO,Male,NO,No,No,40,2-4 Years,No
2272-UOINI,Female,NO,No,No,7,0-1 Year,No
8232-UTFOZ,Male,NO,No,No,69,5+ Years,No
3750-YHRYO,Male,NO,Yes,Yes,7,0-1 Year,No
6637-KYRCV,Female,NO,Yes,Yes,5,0-1 Year,No
5668-MEISB,Female,NO,Yes,Yes,72,5+ Years,No
0129-QMPDR,Male,NO,Yes,Yes,44,2-4 Years,No
7188-CBBBA,Female,NO,No,No,65,5+ Years,No
5356-CSVSQ,Female,NO,No,No,3,0-1 Year,No
3221-CJMSG,Male,NO,No,No,24,2-4 Years,No
4720-VSTSI,Female,NO,No,No,44,2-4 Years,Yes
3219-JQRSL,Female,YES,Yes,No,72,5+ Years,No
2801-NISEI,Male,NO,No,No,24,2-4 Years,No
3946-MHCZW,Male,NO,No,No,1,0-1 Year,Yes
4623-ZKHLY,Male,NO,Yes,No,22,1-2 Years,No
6732-VAILE,Male,NO,Yes,Yes,70,5+ Years,No
8201-AAXCB,Male,NO,Yes,Yes,25,2-4 Years,No
7696-CFTAT,Male,NO,Yes,Yes,37,2-4 Years,No
1845-CSBRZ,Female,YES,Yes,Yes,22,1-2 Years,No
2123-VSCOT,Female,NO,Yes,Yes,59,4-5 Years,No
6651-AZVTJ,Male,NO,Yes,Yes,49,4-5 Years,Yes
4566-GOLUK,Male,NO,Yes,Yes,47,2-4 Years,Yes
2484-DGXPZ,Female,NO,Yes,Yes,31,2-4 Years,Yes
2018-QKYGT,Male,NO,Yes,Yes,1,0-1 Year,No
2792-VPPET,Male,NO,No,No,3,0-1 Year,No
7409-JURKQ,Female,NO,Yes,No,53,4-5 Years,No
3247-MHJKM,Male,NO,No,No,1,0-1 Year,No
1964-SVLEA,Male,NO,No,No,20,1-2 Years,No
4587-NUKOX,Female,NO,No,No,3,0-1 Year,Yes
7297-DVYGA,Female,NO,No,No,51,4-5 Years,No
2239-CGBUZ,Female,NO,Yes,No,51,4-5 Years,No
0854-UYHZD,Female,NO,Yes,Yes,13,1-2 Years,No
7243-LCGGZ,Female,NO,No,No,1,0-1 Year,No
8267-KFGYD,Male,NO,No,Yes,1,0-1 Year,No
4890-VMUAV,Male,NO,No,No,63,5+ Years,No
9261-WDCAF,Male,NO,No,No,3,0-1 Year,No
3764-MNMOI,Male,NO,No,No,46,2-4 Years,No
7442-YGZFK,Male,NO,No,No,1,0-1 Year,No
0420-BWTPW,Male,NO,No,Yes,8,0-1 Year,Yes
8229-BUJHX,Female,NO,Yes,Yes,71,5+ Years,No
7449-HVPIV,Male,NO,Yes,Yes,55,4-5 Years,No
5504-WSIUR,Female,NO,No,No,70,5+ Years,No
8183-ONMXC,Female,NO,No,No,2,0-1 Year,Yes
8466-PZBLH,Male,NO,Yes,Yes,67,5+ Years,No
9614-RMGHA,Male,NO,Yes,No,65,5+ Years,Yes
8735-IJJEG,Male,NO,Yes,No,14,1-2 Years,No
0564-MUUQK,Female,NO,Yes,Yes,20,1-2 Years,No
5054-IEXZT,Male,NO,No,Yes,1,0-1 Year,Yes
5834-ASPWA,Male,NO,No,No,1,0-1 Year,Yes
0701-RFGFI,Female,NO,Yes,Yes,49,4-5 Years,No
0019-EFAEP,Female,NO,No,No,72,5+ Years,No
5619-PTMIK,Female,NO,Yes,No,46,2-4 Years,No
3737-XBQDD,Male,NO,No,No,24,2-4 Years,No
5882-CMAZQ,Female,NO,Yes,Yes,5,0-1 Year,No
5846-QFDFI,Female,NO,Yes,Yes,33,2-4 Years,No
4445-KWOKW,Female,NO,No,No,42,2-4 Years,No
3511-APPBJ,Male,NO,No,No,23,1-2 Years,No
7967-HYCDE,Male,NO,No,No,8,0-1 Year,No
2430-RRYUW,Male,NO,No,No,66,5+ Years,No
3948-XHGNA,Male,NO,No,No,24,2-4 Years,Yes
3723-BFBGR,Male,YES,No,No,24,2-4 Years,No
0565-IYCGT,Male,NO,No,No,69,5+ Years,Yes
5447-WZAFP,Female,NO,No,No,53,4-5 Years,No
5110-CHOPY,Female,NO,No,No,60,5+ Years,No
5445-UTODQ,Female,NO,Yes,No,7,0-1 Year,Yes
4425-OWHWB,Female,NO,No,No,20,1-2 Years,No
7892-QVYKW,Female,NO,Yes,Yes,23,1-2 Years,No
9675-ICXCT,Male,NO,Yes,Yes,72,5+ Years,No
1024-VRZHF,Male,NO,Yes,No,11,0-1 Year,Yes
4703-MQYKT,Male,NO,No,No,21,1-2 Years,No
9497-QCMMS,Male,YES,No,No,1,0-1 Year,Yes
5692-ICXLW,Male,YES,No,No,31,2-4 Years,No
0602-DDUML,Female,NO,No,No,57,4-5 Years,No
2208-MPXIO,Female,NO,Yes,Yes,45,2-4 Years,No
1960-UYCNN,Male,NO,No,No,10,0-1 Year,No
0348-SDKOL,Female,NO,Yes,No,58,4-5 Years,Yes
3190-FZATL,Male,NO,No,Yes,14,1-2 Years,No
7336-RLLRH,Male,NO,Yes,No,27,2-4 Years,No
4373-MAVJG,Female,NO,Yes,Yes,14,1-2 Years,Yes
8901-HJXTF,Female,NO,Yes,Yes,12,1-2 Years,Yes
7710-JSYOA,Female,NO,Yes,Yes,69,5+ Years,No
5419-KLXBN,Female,NO,Yes,Yes,25,2-4 Years,Yes
3424-NMNBO,Male,YES,Yes,No,58,4-5 Years,Yes
9885-MFVSU,Female,NO,Yes,Yes,35,2-4 Years,No
4514-GFCFI,Female,YES,No,No,16,1-2 Years,Yes
0607-MVMGC,Male,NO,Yes,Yes,45,2-4 Years,No
3365-SAIGS,Female,NO,No,No,17,1-2 Years,No
9828-AOQLM,Female,NO,Yes,Yes,1,0-1 Year,Yes
8022-BECSI,Male,NO,No,No,22,1-2 Years,No
8000-REIQB,Female,YES,No,No,1,0-1 Year,Yes
9993-LHIEB,Male,NO,Yes,Yes,67,5+ Years,No
0266-CLZKZ,Female,NO,Yes,Yes,67,5+ Years,No
7615-ESMYF,Female,NO,Yes,No,2,0-1 Year,Yes
3858-VOBET,Male,NO,No,No,23,1-2 Years,Yes
7020-OZKXZ,Female,YES,No,No,9,0-1 Year,No
3977-QCRSL,Female,NO,No,No,5,0-1 Year,No
0017-DINOC,Male,NO,No,No,54,4-5 Years,No
1447-PJGGA,Female,NO,No,No,57,4-5 Years,Yes
8565-CLBZW,Male,NO,No,No,24,2-4 Years,Yes
9139-WQQDY,Female,NO,Yes,Yes,49,4-5 Years,Yes
0224-HJAPT,Male,NO,No,No,5,0-1 Year,Yes
8086-OVPWV,Male,NO,No,No,2,0-1 Year,Yes
9430-FRQOC,Female,NO,No,Yes,4,0-1 Year,Yes
7639-OPLNG,Male,NO,Yes,Yes,70,5+ Years,No
3074-GQWYX,Male,NO,No,No,5,0-1 Year,Yes
1492-QGCLU,Male,NO,Yes,Yes,53,4-5 Years,No
6845-RGTYS,Female,NO,Yes,No,47,2-4 Years,Yes
7328-OWMOM,Female,NO,No,Yes,31,2-4 Years,No
4418-LZMSV,Male,NO,Yes,Yes,13,1-2 Years,No
5155-AZQPB,Female,NO,Yes,Yes,28,2-4 Years,No
8861-HGGKB,Female,NO,No,No,10,0-1 Year,Yes
1087-GRUYI,Male,NO,Yes,No,38,2-4 Years,No
7065-YUNRY,Female,NO,No,No,1,0-1 Year,Yes
7694-VLBWQ,Male,NO,Yes,No,67,5+ Years,Yes
2546-KZAAT,Male,NO,Yes,No,52,4-5 Years,No
0181-RITDD,Male,NO,Yes,Yes,62,5+ Years,No
5989-PGKJB,Female,NO,No,No,16,1-2 Years,No
4795-KTRTH,Female,YES,Yes,No,5,0-1 Year,Yes
8272-ONJLV,Male,NO,No,No,12,1-2 Years,No
1488-PBLJN,Female,NO,Yes,Yes,72,5+ Years,No
0308-GIQJT,Male,YES,No,No,71,5+ Years,No
3778-FOAQW,Female,NO,Yes,No,24,2-4 Years,No
4452-ROHMO,Female,NO,No,No,15,1-2 Years,No
6481-OGDOO,Male,NO,Yes,No,67,5+ Years,Yes
3090-LETTY,Male,NO,No,Yes,2,0-1 Year,No
5349-AZPEW,Female,NO,Yes,Yes,5,0-1 Year,No
3753-TSEMP,Female,NO,Yes,No,15,1-2 Years,Yes
8305-VHZBZ,Male,NO,No,No,1,0-1 Year,Yes
9720-JJJOR,Male,NO,Yes,Yes,41,2-4 Years,No
8100-HZZLJ,Female,NO,No,Yes,43,2-4 Years,No
8775-ERLNB,Male,YES,Yes,No,1,0-1 Year,No
8309-IEYJD,Female,YES,No,No,1,0-1 Year,No
9172-JITSM,Female,NO,Yes,Yes,26,2-4 Years,Yes
6298-QDFNH,Male,NO,No,No,22,1-2 Years,Yes
7398-HPYZQ,Male,NO,Yes,No,71,5+ Years,No
3546-GHEAE,Male,NO,No,No,7,0-1 Year,No
7361-YPXFS,Female,YES,No,No,28,2-4 Years,No
6557-BZXLQ,Male,YES,No,No,16,1-2 Years,No
2550-QHZGP,Male,NO,No,No,7,0-1 Year,No
7519-JTWQH,Female,NO,No,No,69,5+ Years,No
2538-OIMXF,Female,NO,No,Yes,1,0-1 Year,No
8543-MSDMF,Male,NO,No,No,3,0-1 Year,No
9961-JBNMK,Male,YES,No,No,21,1-2 Years,Yes
1170-SASML,Female,NO,Yes,No,69,5+ Years,No
4872-JCVCA,Female,NO,Yes,No,71,5+ Years,No
5346-BZCHP,Female,NO,Yes,Yes,69,5+ Years,No
2038-LLMLM,Female,NO,No,No,48,4-5 Years,No
6173-ITPWD,Male,NO,Yes,No,47,2-4 Years,Yes
9734-UYXQI,Female,NO,No,No,2,0-1 Year,Yes
1216-BGTSP,Male,NO,No,No,45,2-4 Years,No
4138-NAXED,Male,NO,No,No,51,4-5 Years,No
2189-UXTKY,Female,NO,Yes,No,22,1-2 Years,Yes
0744-BIKKF,Male,NO,No,No,72,5+ Years,No
7483-IQWIB,Male,NO,Yes,Yes,37,2-4 Years,No
5248-KWLAR,Male,NO,Yes,Yes,71,5+ Years,No
4958-GZWIY,Male,NO,Yes,Yes,7,0-1 Year,Yes
7996-MHXLW,Female,NO,No,No,66,5+ Years,No
7833-PKIHD,Male,NO,Yes,Yes,51,4-5 Years,No
7061-OVMIM,Female,NO,Yes,Yes,30,2-4 Years,No
5153-RTHKF,Female,NO,No,No,34,2-4 Years,No
1852-QSWCD,Male,NO,Yes,Yes,64,5+ Years,No
4832-VRBMR,Male,YES,Yes,No,65,5+ Years,No
9079-LWTFD,Male,NO,No,No,47,2-4 Years,No
6356-ELRKD,Female,NO,No,No,1,0-1 Year,Yes
8624-GIOUT,Female,NO,No,No,49,4-5 Years,Yes
3392-EHMNK,Female,NO,Yes,Yes,67,5+ Years,No
5986-WWXDV,Male,NO,No,Yes,39,2-4 Years,No
3061-BCKYI,Male,NO,No,No,14,1-2 Years,No
6179-GJPSO,Female,YES,No,No,43,2-4 Years,Yes
7901-TBKJX,Male,YES,No,No,56,4-5 Years,No
7228-PAQPD,Female,NO,No,No,14,1-2 Years,No
3177-LASXD,Female,NO,No,No,1,0-1 Year,Yes
7746-QYVCO,Male,NO,Yes,Yes,16,1-2 Years,No
5804-HYIEZ,Male,NO,Yes,Yes,70,5+ Years,No
9919-FZDED,Male,YES,Yes,No,72,5+ Years,No
5934-TSSAU,Female,NO,Yes,Yes,23,1-2 Years,No
3486-KHMLI,Male,NO,No,Yes,21,1-2 Years,No
4897-QSUYC,Female,NO,No,No,1,0-1 Year,Yes
1084-UQCHV,Male,NO,No,Yes,1,0-1 Year,Yes
8290-YWKHZ,Female,YES,Yes,No,32,2-4 Years,Yes
2955-BJZHG,Male,NO,Yes,Yes,17,1-2 Years,Yes
3806-DXQOM,Female,NO,No,No,4,0-1 Year,Yes
6784-XYJAE,Female,NO,No,No,36,2-4 Years,No
3933-DQPWX,Female,NO,No,No,50,4-5 Years,No
6661-EIPZC,Female,NO,Yes,Yes,48,4-5 Years,No
8957-THMOA,Female,NO,No,Yes,50,4-5 Years,No
2251-PYLPB,Male,NO,Yes,No,72,5+ Years,No
5555-RNPGT,Male,NO,No,Yes,10,0-1 Year,No
1057-FOGLZ,Female,NO,No,No,18,1-2 Years,No
9300-RENDD,Male,NO,No,No,1,0-1 Year,Yes
0761-AETCS,Female,NO,No,No,1,0-1 Year,Yes
8087-LGYHQ,Male,NO,No,No,9,0-1 Year,No
4137-BTIKL,Male,NO,No,No,2,0-1 Year,No
2190-BCXEC,Female,NO,Yes,No,40,2-4 Years,No
6227-FBDXH,Male,NO,Yes,No,69,5+ Years,No
2153-MREFK,Female,NO,Yes,No,37,2-4 Years,Yes
2911-WDXMV,Male,NO,No,Yes,18,1-2 Years,No
7206-PQBBZ,Male,YES,Yes,No,11,0-1 Year,No
3106-ULWFW,Female,NO,Yes,No,8,0-1 Year,Yes
0925-VYDLG,Female,NO,No,No,3,0-1 Year,Yes
4547-FZJWE,Male,NO,Yes,Yes,55,4-5 Years,No
7422-WNBTY,Male,NO,Yes,No,33,2-4 Years,No
0842-IWYCP,Female,NO,No,No,46,2-4 Years,No
3521-HTQTV,Male,NO,No,No,34,2-4 Years,No
3744-ZBHON,Female,NO,No,No,3,0-1 Year,No
3373-DIUUN,Male,NO,Yes,Yes,30,2-4 Years,No
8383-SGHJU,Female,NO,No,No,33,2-4 Years,No
7607-QKKTJ,Male,NO,Yes,Yes,45,2-4 Years,No
7707-PYBBH,Male,NO,No,No,40,2-4 Years,No
8984-HPEMB,Female,NO,No,No,71,5+ Years,No
4349-GFQHK,Male,NO,No,No,1,0-1 Year,Yes
4139-DETXS,Female,NO,Yes,Yes,72,5+ Years,No
9779-DPNEJ,Female,NO,Yes,Yes,22,1-2 Years,No
9805-FILKB,Male,NO,Yes,Yes,46,2-4 Years,No
5793-YOLJN,Female,NO,Yes,Yes,55,4-5 Years,No
0673-IGUQO,Male,NO,No,No,1,0-1 Year,No
4123-FCVCB,Female,NO,No,No,12,1-2 Years,No
8819-IMISP,Male,NO,No,No,31,2-4 Years,No
7802-EFKNY,Male,NO,Yes,No,5,0-1 Year,Yes
8311-UEUAB,Female,NO,Yes,Yes,67,5+ Years,No
5858-EAFCZ,Male,NO,No,No,1,0-1 Year,No
8035-BUYVG,Male,NO,Yes,No,40,2-4 Years,Yes
1163-ONYEY,Male,NO,Yes,Yes,41,2-4 Years,No
9787-XVQIU,Male,NO,No,No,1,0-1 Year,Yes
8945-MUQUF,Male,NO,No,No,51,4-5 Years,Yes
5656-MJEFC,Male,NO,Yes,Yes,42,2-4 Years,No
6082-OQFBA,Male,NO,Yes,Yes,23,1-2 Years,No
8051-HJRLT,Female,YES,No,No,1,0-1 Year,Yes
8974-OVACP,Female,NO,No,No,1,0-1 Year,No
4010-YLMVT,Female,NO,No,No,56,4-5 Years,No
1379-FRVEB,Male,NO,No,Yes,15,1-2 Years,No
8612-GXIDD,Male,NO,Yes,Yes,12,1-2 Years,No
6288-CHQJB,Female,NO,Yes,Yes,54,4-5 Years,No
8160-HOWOX,Female,NO,No,No,7,0-1 Year,No
3023-GFLBR,Female,NO,Yes,Yes,33,2-4 Years,Yes
6648-INWPS,Male,NO,Yes,Yes,16,1-2 Years,No
4223-BKEOR,Female,NO,No,Yes,21,1-2 Years,No
4079-VTGLK,Male,YES,Yes,No,30,2-4 Years,No
1763-WQFUK,Male,NO,No,No,3,0-1 Year,No
1391-UBDAR,Male,NO,No,No,11,0-1 Year,No
8894-JVDCV,Female,NO,No,No,62,5+ Years,No
2023-VQFDL,Male,NO,No,No,18,1-2 Years,No
1345-GKDZZ,Male,NO,No,Yes,6,0-1 Year,No
2014-MKGMH,Female,NO,No,No,46,2-4 Years,No
5628-FCGYG,Male,NO,No,No,21,1-2 Years,No
2560-WBWXF,Male,NO,No,No,68,5+ Years,No
0248-IPDFW,Female,NO,No,No,1,0-1 Year,No
7978-DKUQH,Female,NO,Yes,No,25,2-4 Years,No
4335-UPJSI,Female,NO,No,Yes,24,2-4 Years,No
0524-IAVZO,Female,NO,Yes,No,30,2-4 Years,Yes
2737-YNGYW,Female,NO,No,No,2,0-1 Year,Yes
1784-EZDKJ,Male,NO,Yes,No,51,4-5 Years,No
9297-FVVDH,Female,NO,Yes,Yes,57,4-5 Years,No
8007-YYPWD,Female,NO,No,No,15,1-2 Years,No
7101-HRBLJ,Female,NO,Yes,Yes,72,5+ Years,No
5159-YFPKQ,Female,NO,No,No,2,0-1 Year,Yes
6635-CPNUN,Male,NO,Yes,No,28,2-4 Years,No
4021-RQSNY,Male,YES,Yes,No,29,2-4 Years,Yes
5453-YBTWV,Male,NO,Yes,Yes,70,5+ Years,No
5039-LZRQT,Female,NO,No,No,13,1-2 Years,No
2931-VUVJN,Female,YES,Yes,No,59,4-5 Years,No
9061-TIHDA,Male,YES,Yes,No,13,1-2 Years,Yes
8699-ASUFO,Male,YES,Yes,No,7,0-1 Year,Yes
6418-PIQSP,Female,NO,Yes,No,62,5+ Years,No
8220-OCUFY,Female,NO,No,No,21,1-2 Years,No
3995-WFCSM,Female,NO,No,No,2,0-1 Year,No
1895-QTKDO,Female,NO,No,No,1,0-1 Year,No
2038-OEQZH,Male,NO,No,No,4,0-1 Year,No
1178-PZGAB,Female,NO,No,No,19,1-2 Years,No
7927-AUXBZ,Female,NO,No,No,30,2-4 Years,Yes
2626-VEEWG,Male,NO,Yes,Yes,67,5+ Years,No
2878-RMWXY,Male,YES,Yes,No,72,5+ Years,No
1657-DYMBM,Male,NO,Yes,No,53,4-5 Years,No
7311-MQJCH,Female,NO,No,No,5,0-1 Year,No
7375-WMVMT,Male,YES,Yes,No,71,5+ Years,No
1136-XGEQU,Female,NO,Yes,Yes,50,4-5 Years,No
2530-FMFXO,Male,NO,Yes,Yes,56,4-5 Years,No
6844-DZKRF,Male,NO,No,No,2,0-1 Year,No
4695-WJZUE,Female,YES,No,No,2,0-1 Year,Yes
7619-ODSGN,Male,NO,Yes,Yes,24,2-4 Years,Yes
5970-GHJAW,Male,NO,Yes,Yes,46,2-4 Years,No
